Name,MCap,EPS,Price
"Samsung Heavy Industries Co., Ltd",3960482508.8892,-0.6306418656982796,6.286480172840001
"Yamazaki Baking Co., Ltd.",3939363829.73003,0.6994899940083867,17.883194934380004
"Seven Bank, Ltd.",3873268633.14594,0.16494049639210479,3.2848557139599994
"Skylark Holdings Co., Ltd.",3869038830.87974,0.5776546129974386,19.5898518137
"Samsung Card Co., Ltd",3867139253.80784,2.8144764305900196,33.37801027119998
Sega Sammy Holdings Inc.,3866965733.75636,0.24340478046481112,14.524934623459984
"Activia Properties, Inc.",3849574308.23977,175.0544082878396,4991.512593279995
"OBIC Business Consultants Co., Ltd.",3821008762.5236,1.3102587786795261,47.345965039200046
"J. FRONT RETAILING Co., Ltd.",3798372426.51494,1.0742515116336995,14.038629168599984
"Park24 Co., Ltd.",3795259200.29127,0.96167879062147,24.48960866077997
"Capcom Co., Ltd.",3765682053.71263,1.0845129879832531,27.801991098599984
Daiwa Office Investment Corporation,3764053933.87969,219.10128829711942,7652.429233079998
Taiheiyo Cement Corporation,3750571122.20889,3.6447884019304397,29.4994724033
Nabtesco Corporation,3748789775.8769,1.8417804284269548,29.958251134300035
Teijin Limited,3714413275.2589,2.2177716382116928,18.76405009790002
"Fukuoka Financial Group, Inc.",3691756184.8345,2.775707932175175,19.314584575100007
Kawasaki Heavy Industries Ltd.,3691608212.54474,1.5079463778826565,22.094783684960003
IHI Corporation,3653220182.45036,2.2289599760559056,23.617929071879978
"THK Co., Ltd.",3645339157.53899,2.642177391280299,27.233105472160016
Hyundai Steel Company,3629097614.09663,3.157596977760385,27.195295933399965
ORION CORP.,3606781031.29117,3.0820141908258245,91.22746330599993
Justsystems Corporation,3606512602.51,0.918173427499814,56.15451667439992
"Rohto Pharmaceutical Co., Ltd.",3597339033.67062,0.9381934027249776,30.462907738400023
Sekisui House Reit. Inc.,3596679106.15768,30.76810983959457,838.6475202679993
"HANKOOK TIRE & TECHNOLOGY Co., Ltd.",3593764159.83848,3.661285191405567,29.011198046600033
Mitsubishi Materials Corp.,3591726803.54743,1.2457188052912291,27.315685643740032
Isetan Mitsukoshi Holdings Ltd.,3575071075.14509,0.68693084366709,9.028765426080001
"Nippon Television Holdings, Inc.",3539091443.27056,1.4647345413930954,13.41469009444001
Lotte Corp,3533412407.70007,15.4695910621848,33.68066062339996
"Sumitomo Heavy Industries, Ltd.",3529789929.9434,3.720017029720298,28.719548560599993
Canon Marketing Japan Inc.,3521063713.95072,1.4881455887840183,23.305959534800017
"Mitsubishi Gas Chemical Company, Inc.",3518021921.50233,2.452160554108334,15.35991191387998
Toyo Seikan Group Holdings Ltd.,3518002350.46045,1.4758157727547734,17.341836031800007
Goldwin Inc.,3506338848.69461,3.829818984113379,73.58810845240002
"SCREEN Holdings Co., Ltd",3490879903.8863,3.833995990123217,68.72505390380003
KOREA INVESTMENT HOLDINGS CO LTD,3488747302.96512,7.848777504308116,62.60538714079993
Fancl Corporation,3482942775.47444,0.6313637748065857,26.71927329343998
Kurita Water Industries Ltd.,3470507491.44502,1.8898035141708107,29.866495388100006
Invincible Investment Corp.,3462810441.66783,28.505571297682327,567.9680689780001
House Foods Group Inc.,3448179222.69332,1.6044325824024244,34.22489333260004
BIPROGY Inc.,3446338486.8123,1.3911258154245216,31.426343073499964
"Zensho Holdings Co., Ltd.",3443265632.84169,0.7032286369407523,22.65449373677997
"AEON Financial Service Co., Ltd.",3422943442.17405,1.7850785244974459,15.846217368739985
Kinden Corporation,3402668587.28656,1.2389326053557226,15.59847685399999
"Tokyo Tatemono Co., Ltd.",3402215040.19294,1.2847858420378675,15.681057025579985
"Koei Tecmo Holdings Co., Ltd.",3383967893.98088,1.0800060558368054,26.177914390860003
Kewpie Corporation,3376152681.429,1.3581653713280069,22.507684542859998
Air Water Inc.,3373015471.72137,1.6190547505901334,14.680919392000021
"IBIDEN CO., LTD.",3366901417.31045,0.5560338578484973,23.902371885100013
"Mitsui O.S.K.Lines,Ltd.",3348181385.19667,1.6088270220040288,27.756113225499977
"Sugi Holdings Co., Ltd.",3347117739.74092,2.781685993376024,52.85130981120004
"Fuji Media Holdings, Inc.",3343640335.69463,1.1251822819211899,14.27719410872002
Japan Hotel Reit Investment Corporation,3324701347.76125,37.08444906951564,745.0566591439998
Benefit One Inc.,3318733495.30473,0.29982382895550636,20.745974215820027
"Yokohama Rubber Co., Ltd.",3315218530.95197,2.5319268430440465,19.553149515219996
"Lotte Shopping Co., Ltd",3314562929.93917,2.023592750809852,117.16892206600006
Open House Group Co. Ltd,3309554617.47786,3.177762636935258,28.719548560599982
Hitachi Capital Corp.,3297478030.88385,2.730230756418828,26.41647933097999
Kenedix Office Investment Corporation,3294869752.58878,257.4492045868455,7689.13153156001
Sankyu Inc.,3291148625.82836,4.3393089506025095,50.46566041000003
"Konica Minolta, Inc.",3288522936.78869,0.610036335251523,6.542184704060008
CJ CheilJedang Corporation,3286940172.81011,12.203137490599651,218.34061123000006
Nichirei Corporation,3274874953.76404,1.4310608982325166,23.397715281000036
"Toyoda Gosei Co., Ltd.",3274555672.67032,1.6423974766524339,25.18695233190001
"Bank of Kyoto, Ltd.",3270644892.28785,3.870768848772041,43.12520071399998
"Samsung Engineering Co., Ltd.",3254096586.8544,0.3106410253763277,16.6025336064
"Credit Saison Co., Ltd.",3234670520.58674,3.0079898608718336,17.442767352620017
"Sumitomo Rubber Industries, Ltd.",3226944691.43624,1.3568473367361422,12.26774326694
DB INSURANCE CO. LTD,3201902371.82928,7.431878332941591,45.2246097716
Daicel Corporation,3195007325.83672,1.106601449697299,9.625177776379985
Asics Corporation,3163783411.72133,-0.15483332568093622,16.66284350992
"Hitachi Transport System,Ltd.",3153767908.7626,1.877406771500287,28.21489195649999
"Mercari, Inc.",3153585533.11458,-0.8377222186210199,20.50740927569998
"Aozora Bank, Ltd.",3137814446.26839,2.8414705967594607,26.526586226420008
NS Solutions Corp,3128293471.45572,1.795812396130739,33.03206863200004
Mori Hills Reit Investment Corporation,3105292287.80749,52.06449980985453,1656.191218909998
K'S Holdings Corporation,3091689004.32865,1.0535731430516808,13.130247281219999
Nippon Yusen Kabushiki Kaisha,3091059770.85618,-1.0273369454108348,18.176813322220006
NH INVESTMENT & SECURITIES CO.LTD.,3090399812.24872,1.0668373196428387,10.9818842084
"Nankai Electric Railway Co., Ltd.",3086219707.5449,1.6532215074819363,27.214754322919962
"HOTEL SHILLA CO., LTD.",3081611297.31574,2.4718389064640394,78.51614851359993
S-1 Corporation,3078838667.11281,2.611775216644602,81.02382286040005
E-MART Inc.,3073342488.20633,12.814070666785122,110.25119973000004
"Mani, Inc.",3070435656.16231,0.5791750332386971,28.719548560600032
CJ Logistics Corp,3057558318.99049,1.2365577510396062,134.03087026000003
"Ezaki Glico Co., Ltd.",3056380127.23686,1.7740619901124146,44.6391705263
Paltac Corporation,3055652258.44761,2.8898392162923603,48.080011008800064
Nippon Accommodations Fund Inc.,3049796687.4977,196.05346348727116,6294.44418931999
Toyota Boshoku Corp.,3039225834.35319,1.3721451850632915,16.194889204299987
"Hanmi Pharmaceutical Co., Ltd.",3036770201.91982,2.357239430546443,256.3880840780002
"Mebuki Financial Group, Inc.",3029182557.48062,0.3779870624249301,2.5691608935999977
"CJ ENM Co., Ltd.",3026410978.78591,10.82652594656578,138.0085606032002
Korea Gas Corporation,3021355915.10249,6.124494678530815,32.72947380220002
"Daiichikosho Co., Ltd.",3009147735.8087,2.247876193883304,52.57604257259995
TBS HOLDINGS INC.,2991315830.86836,1.4815464421127178,17.12162224092002
"EXEO Group, Inc.",2991107069.66269,2.3977228608499326,25.38881497353996
"Samsung Securities Co., Ltd.",2980656317.21816,3.314764682284594,33.378010271200004
Doosan Bobcat Inc.,2977697998.31284,0.0021006096230910026,29.702970280200038
Zeon Corporation,2971465885.09678,1.0426212230631209,12.533834930919989
Nifco Inc.,2959369289.23544,1.7884895443624307,27.526723859999972
"Kamigumi Co., Ltd.",2958150405.5359,1.3595718951615074,22.012203513380012
"Zenkoku Hosho Co., Ltd.",2938512854.86456,3.2493079229809876,42.666421983000006
Ebara Corporation,2902271883.35614,1.9939701426018204,30.50878561149997
"Korea Aerospace Industries, Ltd.",2870013741.63988,0.7791190864192022,29.443555692600004
"LG Innotek Co., Ltd",2865143307.64203,6.124202921861851,121.06014087999982
"Horiba , Ltd.",2860623683.51376,4.780814313708515,67.2569619645999
Industrial & Infrastructure Fund Investment Corporation,2855169804.90683,52.50127149401412,1520.3927145339994
NOF Corporation,2841409573.68289,2.4209745835631558,33.49084736299998
"SHIMAMURA Co., Ltd.",2817990068.98133,4.29206711915967,76.3407808384
"Seino Holdings Co., Ltd.",2814544095.22361,1.0456024865396303,13.552323713740005
FILA Holdings Corp.,2800898186.83447,1.9399345019057164,45.82991047599994
"Sawai Pharmaceutical Co., Ltd.",2799010184.4108,4.092290039752916,63.494976370399904
Anritsu Corporation,2750034824.77608,0.5854809377207163,19.892645776159984
Yuhan Corporation,2743635383.8923,4.279718759302816,204.50516655800018
Universal Entertainment Corporation,2733627792.70809,5.602215855172769,34.08725971329996
"DL Holdings Co., Ltd.",2723334340.6248,14.660165192956036,78.25673392600001
"Sumitomo Forestry Co., Ltd.",2707960693.01648,1.78417883187923,14.818553011299977
"Benesse Holdings, Inc.",2703334715.03804,0.470013020121914,26.370601457879953
"Sotetsu Holdings, Inc.",2670105101.88158,1.812685057505494,27.20557874830003
"Denka Co., Ltd.",2657040847.71867,2.887460476098842,30.00412900739996
Maruichi Steel Tube Ltd.,2656512363.9824,1.6269743175026976,28.2607698296
Sanwa Holdings Corporation,2650043583.8753,0.927424535450087,11.27678120798
DIC Corporation,2649917022.23838,3.3305137769944,27.847868971699974
FP Corporation,2637101765.09341,2.2683119235700766,59.54947928380005
"JCR Pharmaceuticals Co., Ltd.",2635731267.68556,1.1385014634594084,81.29559113319996
HANWHA SOLUTIONS CORPORATION,2632093574.97111,2.0114018692395206,16.299883254200026
"GS Retail Co., Ltd.",2613385791.247,1.507077891834922,33.940075211
"Mabuchi Motor Co., Ltd.",2610764942.77944,2.486074450514762,38.078634672999925
NOK Corporation,2606966816.43193,0.6415117768248134,15.057117951419992
"Morinaga & Co., Ltd.",2605444690.08433,2.754269036915202,48.080011008800014
Orient Corporation,2601749102.98533,0.1608572831060331,1.5139698122999987
"POSCO Chemical Co., Ltd.",2597319238.44362,1.9490355456119226,42.58722813100006
"Izumi Co., Ltd.",2587535550.66218,3.2576252510533346,36.105886129700046
"Daewoo Shipbuilding & Marine Engineering Co., Ltd",2581763320.08155,3.1256783016575818,24.08232088219996
Nippo Corporation,2578995615.80909,1.986686213621055,21.59930265547999
AEON REIT Investment Corp.,2555968600.16564,56.08325363820512,1364.407945993999
"Kaken Pharmaceutical Co., Ltd.",2546001460.65142,4.0993072439550575,55.42047070479997
"Nippon Shokubai Co., Ltd.",2541927788.12784,5.579728301840633,62.3021516698
TechnoPro Holdings Inc.,2536807525.70661,2.7336074779858883,70.1931458430001
"BGF retail CO., LTD.",2533289001.11555,7.932936088721511,146.5692419940001
FOOD & LIFE COMPANIES LTD.,2494353236.76943,3.2928507407982406,85.97513418939998
"SSANGYONGC&E.CO.,LTD.",2470391198.91157,0.25972967255809853,4.902935705639993
Nihon Kohden Corporation,2466897916.13005,1.2467835664968543,27.801991098599952
Fujitsu General Limited,2465595065.64609,0.8757809881749669,22.56273799057996
"Shinsegae Co., Ltd",2460337504.76707,21.682283322921705,249.90271938800007
"ARIAKE JAPAN Co., Ltd.",2447443159.87996,2.339883534339387,74.59742166060002
CJ Corporation,2437198326.95148,-6.997574655553528,83.5314972072
"DeNA Co., Ltd.",2428514088.26534,0.6739175023821025,16.10313345809998
"SMS Co., Ltd.",2416103041.60803,0.5657316970002918,27.756113225499952
"Kansai Mirai Financial Group,Inc",2415475621.41262,0.38439915583202827,6.477955681720004
Cheil Worldwide Inc.,2392443650.51006,1.1308550678879423,20.796402772599958
Toshiba Tec Corp.,2390087744.09105,2.0115257603466943,41.473597282400014
Toshiba Plant Systems & Services Corporation,2381722331.41991,1.3673990548620754,24.388677339960005
"Hulic Reit, Inc.",2373963389.36397,65.49818620653731,1809.4233150640014
"SHO BOND Holdings Co., Ltd.",2363840135.70561,1.4170326466388126,41.65710877480008
"Mori Trust Sogo Reit, Inc.",2359370555.48832,67.68898457319888,1787.401935976
"Fuji Oil Holdings, Inc.",2359074262.32872,1.607944267496562,26.939487084319975
"Ship Healthcare Holdings, Inc.",2355509794.83334,2.3620426296268624,46.33665183100009
Amano Corporation,2345771066.75187,1.2844114602422223,30.60054135769997
Infomart Corporation,2344723879.3408,0.1313707390873727,9.037941000699993
"Korean Air Lines Co., Ltd.",2337387753.44238,-1.6203840952382316,24.644385822000007
UBE Corporation,2318209428.2706,3.0703914941216666,21.82869202098004
"Dowa Holdings Co., Ltd.",2317805335.04677,2.49871858502819,37.390466576499946
"Sankyo Co., Ltd.",2314914322.98101,1.8493260356203098,33.26145799750006
"Japan Logistics Fund, Inc.",2301194919.3939,89.87734299779845,2542.5517272020047
"Kotobuki Spirits Co., Ltd.",2298740523.83497,1.1918856631178143,73.86337569099999
Mitsubishi Logistics Corporation,2297786153.3253,1.3548202963178133,26.12286094313995
Takara Bio Inc.,2272742938.84723,0.36578731016592425,18.87415699333998
"Kagome Co., Ltd.",2266850111.30239,1.286261384543661,24.021654355160013
Tsumura & Co.,2260809671.15031,1.76284130836766,29.453594530199982
"Tokai Carbon Co., Ltd.",2260060548.42703,2.5348051290465947,10.047254208899998
Ain Holdings Inc.,2252764225.81411,3.5750425011211364,63.58673211659989
"Aica Kogyo Company, Limited",2248164031.65914,1.8794172867087275,33.26145799750007
"Hachijuni Bank, Ltd.",2241661058.40619,0.4208423269091845,4.385924668359999
"Nippon Electric Glass Co., Ltd.",2229079630.04498,1.2053519291171915,22.397577647419958
"NHK Spring Co., Ltd.",2228249880.90523,0.4714145065649488,9.129696746900011
Toyo Tire Corporation,2227140163.05419,1.7884917832026397,14.4515300265
"Net One Systems Co., Ltd.",2207111070.24404,0.9814875624700297,25.66408221214
"Nippon Kayaku Co., Ltd.",2206884776.25864,0.8000096893753592,12.43290361010001
"Shikoku Electric Power Company, Incorporated",2206605732.44528,0.7619472128892646,9.89126944036
"Toei Company, Ltd.",2200734799.74835,8.301133513460064,149.01133182879997
Kaneka Corporation,2196265541.0432,3.4239073357373493,32.2980226624
"Hanmi Science Co., Ltd",2189931640.42117,0.319431338830641,33.16183144820004
"Maeda Road Construction Co., Ltd.",2187570558.43126,1.2444991879127398,24.53548653388005
en Japan Inc.,2178225443.78282,1.4367919988424664,43.81336881050004
Frontier Real Estate Investment Corporation,2173909253.48157,190.68055523405326,4188.64981403
"BNK Financial Group, Inc.",2158903526.29633,1.284990779677476,6.623719136720002
"Toei Animation Co., Ltd.",2158095150.624,2.5814874890025528,51.383217871999996
GMO Internet Inc.,2156069165.58027,0.3053125659374443,19.039317336500034
BIC Cameras Inc.,2151032662.94249,0.8757382116460914,11.432765976520018
GS Engineering & Construction Corp.,2150578765.0057,6.886199072582339,26.849409816599966
Toda Corporation,2149362352.53286,0.815618011620925,6.661467174119991
"TS Tech Co., Ltd.",2136991328.998,3.446786906319558,31.4263430735
Ichigo Inc.,2136930960.32341,0.2515840711925713,4.229939899819992
KCC Corporation,2131476314.6728,-0.9456164160840409,201.91102068199982
"Fuji Kyuko Co., Ltd.",2127705813.10168,0.6493210808571713,38.76680276949996
Daio Paper Corporation,2108558246.83185,0.5991537092024946,13.717484056900023
"Shochiku Co., Ltd.",2107591717.6765,1.7853672247772945,151.2134697376003
"Japan Excellent, Inc.",2106180299.95852,48.73943375502363,1613.066018196002
Kyudenko Corporation,2103483496.17829,3.502847859659564,29.68298389570005
"Pan Ocean Co., Ltd.",2100927013.20712,0.24614463300507106,3.9301310021399916
Heiwa Corporation,2093531322.20978,1.53056946362751,20.97536358131997
PearlAbyss Corp.,2085571878.277,10.831445703577963,160.14527207839976
"Hyundai Marine & Fire Insurance Co., Ltd.",2083384494.47436,3.9808460472926392,23.3040771194
DOUZONE BIZON CO.LTD,2078333433.0392,1.1971838602754563,70.04193865199998
"Rengo Co., Ltd.",2074237087.77461,0.7556959948319796,7.652429233080003
Nipro Corporation,2068809605.64425,0.9057466531735595,12.065880625299975
"Seria Co., Ltd.",2066750470.16698,1.4098510620173577,27.251456621400052
"Matsui Securities Co., Ltd.",2060129668.49728,0.3383875670830905,7.946047620919994
"Yaoko Co., Ltd.",2048690817.55494,2.989674551426295,51.19970637959998
"Fuyo General Lease Co., Ltd.",2048182407.59029,8.054587548428708,67.62398494940011
HANJIN KAL Corp.,2046623994.68975,-0.5937795768177866,34.58861168000001
"Kumho Petrochemical Co., Ltd.",2041805569.77138,15.344545124255719,67.01543512999984
"Fukuyama Transporting Co., Ltd.",2041783257.89104,2.7414176904001333,36.61054273380003
"Morinaga Milk Industry Co., Ltd.",2034356299.86958,3.01572895340719,40.83130705899991
"Gungho Online Entertainment, Inc.",2023279275.60062,0.22496911500698608,21.25063081991995
MERITZ SECURITIES CO LTD,2023094431.64372,0.5592545096057346,3.277270956680002
"Comforia Residential REIT, Inc.",2022726943.99538,98.98007752971564,3156.3976692800006
TV Asahi Holdings Corporation,2018518906.19218,1.1389938706713927,18.598889754740025
LaSalle LOGIPORT REIT,2017267513.79878,52.73203630567645,1480.0201862060014
"Kyushu Financial Group, Inc.",2006821687.49282,0.45561829607788806,4.330871220640008
"Takashimaya Company, Limited",2002923729.5171,1.2233847042690282,11.267605633359995
"Chugoku Bank, Limited",1997783164.48542,0.7952815433003975,10.230765701300012
Orange Life Insurance Ltd.,1996022308.5236,3.294109260099056,24.341735469800003
"Digital Garage, Inc.",1993327540.40889,1.6865822268456818,42.0700096327001
Ushio Inc.,1991219368.64221,1.023814203749276,14.901133182879992
POSCO INTERNATIONAL Corporation,1989663649.52768,1.8724330864050325,16.12694019580001
"KUSURI NO AOKI HOLDINGS CO.,LTD.",1978950042.58865,3.130916181002799,62.76093040080002
"Kandenko Co., Ltd.",1975933495.3575,0.9133529476174532,9.625177776380012
NIPPON REIT Investment Corp,1973359086.03521,166.64572891027382,4385.9246683599895
"Nippon Paper Industries Co., Ltd.",1971271646.66291,0.18546350414465915,16.956461897760033
"H.I.S.Co., Ltd.",1971091474.52913,2.1522632196245466,28.76542643369995
"Kobe Steel, Ltd.",1969174837.65257,1.251411671281734,5.404413451179988
"ULVAC, Inc.",1967716204.99676,3.494208790063161,39.86787172389997
Studio Dragon Corp.,1965494687.80502,1.1174244301680236,69.95546712279985
"Cosmo Energy Holdings Co., Ltd.",1956212599.27166,5.903003220394719,23.076570169300062
"DMG MORI CO., LTD.",1953128634.78125,1.322060347702321,15.506721107799999
"AEON Delight Co., Ltd.",1950872225.64247,1.2797255218105157,36.01413038350007
AS ONE Corporation,1938118624.96397,2.6636728447822215,93.68261687019975
Glory Ltd.,1932765748.42154,2.3419405330088447,30.37115199219997
MCUBS MidCity Investment Corporation,1931703904.13108,41.77822814902094,1082.7178051599972
"Kokuyo Co., Ltd.",1930214506.50762,1.0518863329402655,14.992888929080022
"Itoham Yonekyu Holdings, Inc.",1923524490.45062,0.38620599163504826,6.468780107099984
"Daido Steel Co., Ltd.",1915596963.17654,4.832608377109705,44.08863604909998
Maeda Corporation,1908854129.02532,1.2312784969924901,9.808689268780016
"Nagase & Co., Ltd.",1905542088.74467,1.7618683946639744,14.956186630599962
"Milbon Co., Ltd.",1883991841.00501,1.2614996833931007,56.888562644000096
OSG Corp,1882164788.75018,1.4253982749359522,19.176950955799988
"Japan Aviation Electronics Industry, Limited",1878489558.48928,1.4159325961731923,20.351424507159997
"Sumitomo Bakelite Co., Ltd.",1872411955.42488,3.3398537228581513,37.757489561300055
"Nippon Suisan Kaisha, Ltd.",1869106212.70812,0.5787153185990854,5.982474652240002
Sapporo Holdings Limited,1864573056.21887,1.3928330778917661,23.663806944979967
"Kyoritsu Maintenance Co., Ltd.",1864026695.34354,2.2693451850280275,47.52947653159989
Takara Holdings Inc.,1859964597.99086,0.5408080744844129,9.221452493100013
"TOKAI RIKA CO., LTD.",1856409277.71756,2.103872202514,19.699958709139953
NTT UD REIT Investment Corporation,1856130953.72804,55.4431632312937,1409.3682616320032
WACOAL HOLDINGS CORP,1848382954.92117,0.5733537734325314,26.94866265894007
"Resorttrust, Inc.",1847098978.13542,1.13028326829526,17.020690920100005
"TOKYU REIT, Inc.",1846931596.01862,55.25093314459193,1889.2508142579993
"Iyo Bank, Ltd.",1841911519.1275,0.5480035876281392,5.688856264399991
DIP Corporation,1840345001.5334,1.4774762673181796,29.682983895699998
Tokuyama Corporation,1837152962.44558,3.9642495020692867,26.269670137060036
Systena Corporation,1836864889.59153,1.7266361792228748,16.295820525120032
"Invesco Office J-REIT, Inc.",1835622102.78605,7.332322420228419,206.26691745759985
"Nishi-Nippon Railroad Co., Ltd.",1835001777.4202,1.4781725282714948,23.122448042400006
"Noevir Holdings Co., Ltd.",1833428862.15669,2.160136018633275,53.677111526999894
"Furukawa Electric Co., Ltd.",1828514987.67875,4.766478597784882,25.875120428400038
FUJI CORPORATION,1805056328.78166,1.7580573747990136,18.452080560820043
"Yamaguchi Financial Group, Inc.",1804641594.00166,0.8846397944323641,6.826627517280014
Nakanishi Inc.,1800688817.65644,0.8185884937972541,19.103546358839967
Okuma Corp.,1796393019.15223,5.337646923678837,53.21833279599998
GS Yuasa Corporation,1794933594.73608,1.6470709454782309,21.700233976299952
"Elecom Co., Ltd.",1788728597.44312,1.8126010551198437,40.556039820399945
"Sumitomo Osaka Cement Co., Ltd.",1780716256.11206,2.4562994814834997,43.81336881049997
Pilot Corporation,1776938551.10693,3.4164213789545927,40.55603982039992
"Penta-Ocean Construction Co., Ltd.",1776679516.10213,0.6078203514006217,6.2118640177400115
"Tokyo Ohka Kogyo Co., Ltd.",1771142817.74936,1.6214630361339184,39.2714593736
NEC Networks & System Integration Corporation,1767434344.10634,1.6950576225419962,35.50947377939992
"Japan Material Co., Ltd.",1762702876.84039,0.5049488369760717,16.763774830739976
KMW Inc,1758785423.01662,-1.6355857528888371,44.186951421200106
HITEJINRO CO LTD,1758722571.5315,0.35284598276518564,25.076743467999957
"Sanrio Company, Ltd.",1756217202.75706,1.2285805477335232,19.718309858380024
"Meritz Fire & Marine Insurance Co., Ltd",1754669893.9429,1.8012705649355631,15.435167962200035
Hazama Ando Corp.,1750029030.89879,0.71699185206156,8.735147038240008
"Toho Holdings Co., Ltd.",1743007153.48474,2.168877570222602,22.269119602739988
Keihin Corp.,1741262788.3887,1.9608132678038461,23.53534890030006
KATITAS CO. LTD.,1737408045.07555,1.4968967930778447,44.180391795300075
"HANWHA LIFE INSURANCE Co., Ltd.",1734882008.61536,0.41883359135765735,1.9974923245200051
"Yoshinoya Holdings Co., Ltd.",1734238448.52569,-0.34150104141429893,26.62751754724004
Nichias Corporation,1732864053.15023,2.2229567003760025,25.55397531669998
Ottogi Corp.,1727096975.11205,34.61198939281483,479.0522717680003
"Citizen Watch Co, Ltd.",1721972968.41423,0.5959114740326443,5.4778180481400085
"NIKKON Holdings Co., Ltd.",1719381047.14076,2.055019020885426,25.196127906520005
ATOM Corporation,1718839165.50569,0.027084919942046943,9.31320823929998
Lintec Corporation,1717784074.43816,2.111078561186938,22.42510437128004
"Parco Co., Ltd.",1717660160.13803,0.3121998531785368,16.928935173900012
"Helixmith Co., Ltd.",1716614342.57875,-0.9341987335274935,80.1591075683999
Nisshinbo Holdings Inc.,1715328057.73871,-0.050825801713835064,9.588475477900012
"Create SD Holdings Co., Ltd.",1714243980.57217,1.480592567726372,25.654906637520032
Iwatani Corporation,1713668978.04891,4.201619608037847,34.08725971330005
"ILJIN MATERIALS CO., LTD.",1704559812.42864,0.7759240628575225,36.96657873300008
"Nitto Boseki Co., Ltd.",1703905407.09916,1.8854339954298704,42.66642198299999
Kenedix Residential Next Investment Corporation,1703591382.23337,76.02188481602435,1877.3225672520052
"Daewoo Engineering & Construction Co., Ltd",1703533488.67981,0.7177040871025355,4.098750484079995
"Yamato Kogyo Co., Ltd.",1702538330.89607,3.174912345610884,25.159425608040046
Trusco Nakayama Corporation,1697082173.53518,1.3804398311151787,25.709960085240052
"SK Materials Co., Ltd",1691896182.62043,10.110629507004262,160.40468666600017
"Ichibanya Co., Ltd.",1687330917.03237,0.894616075571576,52.85130981119997
NTN Corporation,1685552294.4697,0.09643290360679864,3.1655732438999946
"Hyundai Department Store Co., Ltd",1681648878.89499,9.845031866962783,71.8578407652001
"Mitsui Fudosan Logistics Park, Inc.",1677914391.82285,106.56684405692125,4427.21475415
ASKUL Corporation,1673221268.91621,0.47165601686452047,30.279396245999955
"RAKUS Co., Ltd.",1663592310.80309,0.23948947101871138,18.360324814620014
"SKC Co., Ltd.",1655291888.03267,3.3233375241665493,44.10047989200005
Meitec Corporation,1653392668.6509,2.894871954742404,56.429783913
"Mitsubishi Shokuhin Co., Ltd.",1650671115.685,2.0810680918574684,28.398403448899955
"Mochida Pharmaceutical Co., Ltd.",1644063861.93475,1.875772730118515,40.4642840742001
Mirait Holdings Corporation,1640999380.03369,1.9086693305668234,15.148873697620022
"Hanall Biopharma Co., Ltd.",1639790011.09044,0.11813526129326189,31.389165099600046
"Tokyo Seimitsu Co., Ltd",1628985576.48321,3.361822957155576,39.087947881199945
create restaurants holdings inc.,1628758371.36325,0.27462365462057853,17.195026837879997
JINS HOLDINGS Inc.,1623823461.88049,1.6782110014480183,67.71574069560009
Hanwha Corp,1620454839.3257,6.120055412676611,21.617882299999998
"MEGMILK SNOW BRAND Co., Ltd.",1617778801.23935,1.85570676691335,22.865531953039962
"UNIZO Holdings Company,Limited",1607652282.36101,2.3528844151940445,46.978942054400115
"Hyundai Elevator Co., Ltd",1606394146.86966,0.2585246442393558,59.060054443599974
"Kawasaki Kisen Kaisha, Ltd.",1605789059.25698,-7.605706830916389,17.094095517059973
"NOMURA Co., Ltd.",1600674730.77161,1.0559600770333264,13.350461072099984
"Shinko Electric Industries Co., Ltd.",1599950360.07843,0.3463562049687261,11.836491259800031
Daiwa Securities Living Investment Corporation,1599654796.46877,36.493421992418256,975.3635821060022
Sakata Seed Corporation,1594351504.73158,1.2948269394361989,33.628480982300005
"Hyundai Mipo Dockyard Co., Ltd",1590501932.9481,1.4038865987116687,39.82013919659996
Ichigo Office REIT Investment Corporation,1585924426.23487,43.63433309917062,1035.004817136
Showa Corporation,1584782175.83348,2.505381859790508,20.84690553663995
"Gunma Bank, Ltd.",1579234172.71401,0.5033437445322224,3.5417718033200085
Adeka Corp.,1575915180.4675,1.5252737899111564,15.194751570720026
NIPPON STEEL TRADING CORPORATION,1568181511.15551,7.436356323972555,48.53878973979998
"Hanwha Aerospace Co., Ltd.",1562694451.96598,0.08223258242562825,30.308270984600078
"Colowide Co., Ltd.",1561840773.43956,0.24066632104389774,20.745974215819995
Medy-Tox Inc.,1558435891.54641,11.944977753619385,260.1928313628004
TKP Corp,1555510759.40118,0.6877473688769493,40.87718493210001
"Paradise Co., Ltd",1553130503.68137,-0.12531299487041325,17.078127017000007
"Japan Petroleum Exploration Co., Ltd.",1549684480.18867,2.3137773362397516,27.11382300209994
"Menicon Co., Ltd.",1546824241.80736,1.1755007936410098,42.02413175960009
"Mizuho Leasing Company, Limited",1540016515.97379,3.568843776526249,31.426343073499915
"Toagosei Co., Ltd.",1538150201.61868,0.8841726567528828,11.652979767399993
Hiroshima Bank Ltd.,1537563698.24668,0.7603419552850701,4.918107996319999
"Mitsui Mining and Smelting Company, Limited",1537232694.16356,1.0245213836363873,26.829380188879952
Hokuriku Electric Power Company,1536226273.46351,0.11074771757146111,7.3037573975200205
Sosei Group Corporation,1534911760.8242,-0.7306022571626423,19.920172500019955
